zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,daysOnZillow,zestimate,rentZestimate,timeOnZillow,taxAssessedValue,lotAreaValue,dateSold,CalendarYear built,Price per sqft,HasFlooring,HasHeating,HasCooling,GarageSpaces,HasLaundary,FirePlaces,HasPool,HasSecurity,Stories,Livability,Crime,Employment,Housing,Schools,homeType_CONDO,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE
24859060,1523 Broadway,94501,Alameda,CA,37.764404,-122.238009,0.14666051203332386,4,7,1.3238193168166985,57,0.1327919784222294,4977,38:16.0,582470,5662.0,00:00.0,1917,479.0,Yes,Yes,Yes,4,No,0,No,No,0,76,C,B,B-,B+,0.0,0.0,1.0,0.0,0.0
18421836,2081 Danville Blvd,94507,Alamo,CA,37.877895,-122.050657,0.7687711741311289,5,6,1.5011934250189236,0,0.7191618369348703,4500,53:14.0,1433885,28215.0,00:00.0,1977,650.0,Yes,Yes,Yes,2,Yes,2,No,Yes,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
68032577,314 Las Quebradas,94507,Alamo,CA,37.865739,-122.010016,2.0510967763802297,8,5,3.1985050132629804,0,2.036884391049731,12500,43:09.0,3548163,20520.0,00:00.0,2005,669.0,Yes,Yes,Yes,6,Yes,5,Yes,Yes,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18426503,2716 Miranda Ave,94507,Alamo,CA,37.865517,-122.016709,0.06811904094347597,3,4,0.3763820071511547,1,0.08663639358097772,5499,28:10.0,1230036,27312.0,00:00.0,1982,696.0,Yes,Yes,Yes,1,Yes,0,No,No,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18421229,3079 Stonegate Dr,94507,Alamo,CA,37.875979,-122.001918,1.5852914181344981,5,4,1.9929379038559867,6,1.5339048748973347,7724,18:12.0,1589482,15600.0,00:00.0,1990,779.0,Yes,Yes,Yes,3,Yes,1,No,No,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18426825,2203 Granite Dr,94507,Alamo,CA,37.86057,-122.015661,0.6910073413689033,5,4,1.4189956675593558,14,0.677505451960497,7359,43:10.0,1792592,21800.0,00:00.0,1960,643.0,Yes,Yes,Yes,4,Yes,1,No,Yes,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18427589,180 Tracy Ln,94507,Alamo,CA,37.862987,-122.003367,2.631214968786433,5,4,2.332544428096832,21,2.5770210923096224,10495,28:55.0,2680000,78408.0,00:00.0,1987,969.0,Yes,Yes,Yes,3,Yes,3,Yes,Yes,3,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18426248,2795 Miranda Ave,94507,Alamo,CA,37.863508,-122.019671,0.9631807560366931,7,6,1.4564893814882816,27,0.9860109324876531,8741,48:09.0,1540060,21840.0,00:00.0,2010,724.0,Yes,Yes,Yes,3,Yes,1,Yes,Yes,1,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18431105,144 La Sonoma Way,94507,Alamo,CA,37.84065,-122.03165,1.818582916421175,6,4,1.7355291370747088,35,1.766389392156547,11539,58:31.0,1695212,22100.0,00:00.0,2010,913.0,Yes,Yes,Yes,2,Yes,3,Yes,Yes,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18426341,201 Vernal Dr,94507,Alamo,CA,37.861883,-122.031126,0.29246769846249693,3,4,0.6482114331358655,36,0.2467458509126474,5958,23:12.0,960527,44867.0,00:00.0,1938,705.0,Yes,Yes,Yes,2,Yes,2,Yes,No,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18427639,150 Sugar Creek Ln,94507,Alamo,CA,37.863416,-121.992567,1.545631863425763,6,5,2.4543989983658405,-1,1.1236243904849312,9128,42:02.6,2165847,121968.0,00:00.0,1989,676.0,No,Yes,Yes,4,Yes,3,Yes,Yes,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18427363,89 Saint Andrews Ln,94507,Alamo,CA,37.859558,-122.003697,1.3092298118285972,6,5,2.188337836062503,66,1.258290096845289,10210,08:17.0,2284589,28200.0,00:00.0,1984,665.0,Yes,Yes,Yes,2,Yes,2,Yes,No,3,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18430457,191 Alamo Ranch Rd,94507,Alamo,CA,37.848395,-122.022581,2.3084950628231966,5,6,3.244651122713966,103,2.255095584593329,13380,29:26.0,3584518,395525.0,00:00.0,2002,714.0,Yes,Yes,Yes,3,Yes,2,No,Yes,3,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18420632,1343 Laverock Ln,94507,Alamo,CA,37.867321,-122.033,0.3706203503885337,4,4,1.039011297548898,112,0.3219910900656123,4500,39:27.0,971384,33541.0,00:00.0,1997,621.0,Yes,Yes,Yes,3,Yes,3,Yes,Yes,1,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18422134,353 Castle Crest Rd,94507,Alamo,CA,37.862583,-122.048307,1.0794376860162205,4,4,2.5257812614228334,140,1.0290636208689887,8762,24:34.0,2777500,30870.0,00:00.0,2002,553.0,Yes,Yes,Yes,3,Yes,4,Yes,Yes,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18426554,10 Kemp Ct,94507,Alamo,CA,37.861422,-122.009487,0.7298892577500161,4,4,1.906413948635389,162,0.6803756311859194,7449,54:41.0,1078993,81892.0,00:00.0,1980,559.0,Yes,Yes,Yes,4,Yes,1,Yes,No,2,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
18420445,330 Livorna Heights Rd,94507,Alamo,CA,37.871404,-122.02358,2.631214968786433,4,5,3.240324924952936,168,2.5770210923096224,14545,44:36.0,3214687,58806.0,00:00.0,1986,779.0,Yes,Yes,Yes,3,Yes,4,Yes,No,0,82,A,A+,D,A+,0.0,0.0,0.0,1.0,0.0
15547460,1826 Bayview Ave,94002,Belmont,CA,37.525373,-122.296638,0.6132435086066776,2,4,-0.2300067123532002,1,0.3146992833848095,4964,58:00.0,1282585,6499.0,00:00.0,1959,1500.0,Yes,Yes,No,2,Yes,0,No,No,0,81,A-,A,C-,A+,0.0,0.0,0.0,1.0,0.0
15629701,400 Davey Glen Rd APT 4703,94002,Belmont,CA,37.525708,-122.286668,-0.7670645229228273,1,1,-0.8609105525033911,17,-0.8025443547307584,2534,41:00.0,278268,958.0,00:00.0,1965,862.0,Yes,Yes,No,1,Yes,0,No,Yes,0,81,A-,A,C-,A+,1.0,0.0,0.0,0.0,0.0
82960925,630 Masonic Way,94002,Belmont,CA,37.522704,-122.275108,3.558937493639785,2,3,5.861279735176872,30,3.502459961479593,9094,02:00.0,4647656,10123.0,00:00.0,1964,616.0,No,Yes,No,0,No,0,No,No,0,81,A-,A,C-,A+,0.0,0.0,1.0,0.0,0.0
15548855,2632 Prindle Rd,94002,Belmont,CA,37.51203,-122.302294,0.029237124562363152,2,3,-0.6215276097264044,36,0.13783418516959303,4361,21:00.0,733834,6873.0,00:00.0,1958,1560.0,Yes,Yes,No,1,Yes,0,No,No,0,81,A-,A,C-,A+,0.0,0.0,0.0,1.0,0.0
15550065,901 Holly Rd,94002,Belmont,CA,37.519047,-122.279575,0.29441179428155256,3,3,0.19179756934721315,50,0.5701452344474007,5995,54:00.0,1371786,9374.0,00:00.0,1940,911.0,Yes,Yes,No,1,Yes,0,No,No,0,81,A-,A,C-,A+,0.0,0.0,0.0,1.0,0.0
116228773,801 Holly Rd,94002,Belmont,CA,37.520464,-122.280997,2.090669235596271,5,5,1.3851071184312884,56,2.1291901306634293,9875,08:00.0,1726591,17201.0,00:00.0,1952,1120.0,Yes,Yes,Yes,1,No,0,No,No,0,81,A-,A,C-,A+,0.0,0.0,0.0,1.0,0.0
15629590,300 Davey Glen Rd APT 3706,94002,Belmont,CA,37.525708,-122.286668,-0.5532139828267069,2,3,-0.37132917254684294,135,-0.5918119173796729,4340,07:00.0,265220,1306.0,00:00.0,1965,641.0,Yes,Yes,No,0,Yes,0,No,Yes,0,81,A-,A,C-,A+,1.0,0.0,0.0,0.0,0.0
24841415,1652 Chestnut St,94702,Berkeley,CA,37.87429,-122.288764,-0.4365682336833684,2,4,-0.23649600899474502,0,-0.17548078487043303,3949,28:19.0,1173027,4210.0,00:00.0,1944,660.0,Yes,Yes,Yes,0,Yes,2,No,No,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
2104744445,1905 Parker St APT 2,94704,Berkeley,CA,37.861784,-122.271607,-0.6893006901606017,2,2,-0.7347297844733529,0,-0.7353208786507915,2954,08:16.0,514005,8813.0,00:00.0,1930,806.0,Yes,Yes,Yes,1,Yes,0,No,Yes,2,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
24839120,1947 Virginia St,94709,Berkeley,CA,37.876433,-122.271472,0.14666051203332386,4,4,0.7794394318871052,0,0.09858254495165462,2250,43:11.0,1475124,4150.0,00:00.0,1943,600.0,Yes,Yes,No,3,Yes,0,No,Yes,0,64,F,B-,D,B-,0.0,0.0,1.0,0.0,0.0
24846627,624 Colusa Ave,94707,Berkeley,CA,37.895713,-122.284735,0.06500848763298694,3,4,0.4535325338895209,0,0.44579665881626385,5543,03:14.0,955226,5000.0,00:00.0,1926,665.0,Yes,Yes,Yes,0,Yes,1,No,No,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24828278,1634 Harmon St,94703,Berkeley,CA,37.849032,-122.274302,-0.16828301065368997,2,4,0.16007211909966068,0,-0.09465033208961918,5000,38:09.0,1340237,5314.0,00:00.0,1908,652.0,Yes,Yes,No,0,Yes,1,No,Yes,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24831753,2737 Claremont Blvd,94705,Berkeley,CA,37.861067,-122.246573,1.6202851428774996,4,4,1.5567129629521403,0,1.5685797428368968,4500,33:08.0,1302136,5850.0,00:00.0,1915,906.0,Yes,Yes,No,0,Yes,3,No,No,3,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24837190,1905 Henry St,94704,Berkeley,CA,37.873551,-122.26955,-0.5539916211543291,2,3,-0.3489771507815219,1,-0.6003448826444421,4500,03:56.0,330809,1532.0,00:00.0,1903,626.0,Yes,Yes,No,0,No,0,No,Yes,0,64,F,B-,D,B-,0.0,0.0,1.0,0.0,0.0
24847755,360 Rugby Ave,94708,Berkeley,CA,37.903868,-122.274576,0.7835463023559518,3,5,0.8695685519085611,1,0.3670606611458933,5576,43:16.0,737545,24779.0,00:00.0,1942,838.0,Yes,Yes,Yes,2,Yes,2,No,No,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
299074408,1200 Curtis St,94706,Berkeley,CA,37.883,-122.289591,-0.32381067617814124,2,3,0.08724779012232436,1,-0.37073054461065225,5000,18:15.0,213409,5599.0,00:00.0,1927,586.0,Yes,Yes,Yes,0,Yes,0,No,Yes,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24850320,5 The Uplands,94705,Berkeley,CA,37.854586,-122.247701,0.8854169232744674,5,4,0.8342379368601504,1,0.8355204541817233,6712,38:16.0,1895989,8658.0,00:00.0,1911,894.0,Yes,Yes,Yes,2,Yes,2,No,No,3,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24848815,948 Euclid Ave,94708,Berkeley,CA,37.893725,-122.26466,0.18476479008681443,4,4,0.6179280488086564,1,0.25861442987182637,4960,53:09.0,1221330,5336.0,00:00.0,1920,666.0,Yes,Yes,No,0,Yes,2,Yes,No,3,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24836580,2230 Sacramento St,94702,Berkeley,CA,37.866167,-122.281886,-0.5539916211543291,1,3,-0.6662316532570465,1,-0.6003448826444421,4500,13:11.0,868473,3340.0,00:00.0,1913,904.0,Yes,Yes,No,0,Yes,1,No,No,1,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24845905,1155 Colusa Ave,94707,Berkeley,CA,37.885132,-122.278181,0.06500848763298694,3,4,0.27111119496609426,1,0.33533354484325145,5191,58:12.0,1326278,4000.0,00:00.0,1919,739.0,Yes,Yes,No,1,Yes,0,No,No,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24835048,1541 Channing Way,94703,Berkeley,CA,37.864447,-122.279631,-0.4365682336833684,1,2,-0.4535269300064107,1,-0.08479863582938563,3800,53:06.0,1208845,3924.0,00:00.0,1925,814.0,Yes,Yes,No,1,Yes,1,No,No,1,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24846655,1700 Portland Ave,94707,Berkeley,CA,37.89439,-122.284071,-0.28104056815891715,1,3,-0.4297328423207463,2,-0.3280657182868062,4596,18:12.0,777977,5950.0,00:00.0,1925,945.0,Yes,Yes,No,1,Yes,0,No,Yes,1,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24839421,2372 Hilgard Ave #1,94709,Berkeley,CA,37.878139,-122.263287,-0.5539916211543291,2,3,-0.4318959412012613,2,-0.56086052519201,3078,48:06.0,946052,2261.0,00:00.0,1926,681.0,Yes,Yes,No,1,Yes,1,No,No,1,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
24839422,2374 Hilgard Ave #2,94709,Berkeley,CA,37.878139,-122.263287,-0.6317554539165547,1,2,-0.5148147316210007,2,-0.6452593089017273,3469,48:06.0,888238,2261.0,00:00.0,1926,663.0,Yes,Yes,No,0,Yes,1,No,No,1,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
24828604,1439 67th St,94702,Berkeley,CA,37.851165,-122.279172,-0.32381067617814124,3,4,0.40017609483681904,2,-0.17594621933942042,4724,33:20.0,680546,5000.0,00:00.0,1941,483.0,Yes,Yes,Yes,4,Yes,0,No,Yes,0,64,F,B-,D,B-,0.0,0.0,1.0,0.0,0.0
24842588,1417 Northside Ave,94702,Berkeley,CA,37.878332,-122.289525,-0.4755372455571749,2,2,-0.7707814324819352,2,-0.5220836281324388,3097,48:00.0,880000,5401.0,00:00.0,1910,1176.0,No,Yes,Yes,0,No,0,No,No,0,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24840459,1419 Milvia St,94709,Berkeley,CA,37.88112,-122.271441,0.29829998591966383,3,4,0.6510955649765521,2,0.24984874737256346,4500,53:16.0,1458177,7830.0,00:00.0,1906,707.0,Yes,Yes,No,3,Yes,0,No,No,0,64,F,B-,D,B-,0.0,0.0,1.0,0.0,0.0
24849611,541 Woodmont Ave,94708,Berkeley,CA,37.903262,-122.267132,-0.012755345129238694,3,4,0.21198649223201924,3,-0.060440898619044406,5965,23:24.0,610055,5460.0,00:00.0,1969,721.0,Yes,Yes,No,2,Yes,1,Yes,No,3,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24834135,2630 College Ave,94704,Berkeley,CA,37.862582,-122.25403,-0.16517245734320093,2,2,-0.2948996787686484,3,-0.21248282515493225,4500,50:09.0,1030145,286533.7061,00:00.0,1908,926.0,Yes,Yes,No,0,Yes,1,No,No,1,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
24849195,1170 Grizzly Peak Blvd,94708,Berkeley,CA,37.890502,-122.253328,-0.02830811168168382,2,3,0.09445811972404083,4,-0.0759553809186248,5528,18:27.0,830221,6300.0,00:00.0,1942,768.0,Yes,Yes,No,2,Yes,1,No,No,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
68030027,3050 College Ave,94705,Berkeley,CA,37.854094,-122.252923,-0.8681575055137207,1,1,-0.9358979803612424,5,0.06282166325112182,7211,33:15.0,579446,3818.0,00:00.0,1918,797.0,Yes,Yes,No,0,Yes,0,No,Yes,1,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
241574095,3033 Ellis St #A,94703,Berkeley,CA,37.852803,-122.272775,-0.414016722182323,2,3,-0.4859734132141348,5,-0.4745224311948451,4114,58:16.0,809286,4187.0,00:00.0,1904,867.0,Yes,Yes,No,0,Yes,0,Yes,Yes,1,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
24835329,2437 Edwards St,94702,Berkeley,CA,37.862515,-122.281857,-0.2818182064865394,2,4,0.20261306374978785,6,0.09602265537222386,5000,43:20.0,1148311,3500.0,00:00.0,1909,568.0,Yes,Yes,No,0,Yes,0,No,No,3,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24831776,2967 Avalon Ave,94705,Berkeley,CA,37.860019,-122.245775,2.32015963773753,6,7,2.525060228462662,6,2.545914555298964,12053,03:15.0,3940403,12000.0,00:00.0,1907,848.0,Yes,Yes,No,2,Yes,1,No,No,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24829647,2410 Russell St,94705,Berkeley,CA,37.857494,-122.258944,0.14666051203332386,3,3,0.1434883610157128,7,0.09858254495165462,2854,18:24.0,722402,4178.0,00:00.0,1908,850.0,Yes,Yes,No,3,Yes,0,No,Yes,0,64,F,B-,D,B-,0.0,0.0,1.0,0.0,0.0
24847960,51 Maryland Ave,94707,Berkeley,CA,37.903271,-122.27396,0.03001476288998541,4,3,0.6114387521671115,7,-0.017776072295198325,4500,23:13.0,809453,6789.0,00:00.0,1939,596.0,Yes,Yes,No,0,Yes,1,No,No,0,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24829513,2729 Elmwood Ave,94705,Berkeley,CA,37.856922,-122.251818,2.4756873032619815,6,6,2.4680986246091017,8,2.8833545453148375,10702,08:14.0,3334188,7000.0,00:00.0,1925,898.0,Yes,Yes,Yes,1,Yes,3,No,Yes,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24829695,2641 Webster St APT 2,94705,Berkeley,CA,37.85624,-122.253353,-0.7748409061990499,1,1,-0.9604131010070783,8,-0.8206505312984836,4500,43:16.0,616509,4379.0,00:00.0,1927,1048.0,Yes,Yes,No,1,Yes,1,No,No,2,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
24845373,797 San Diego Rd,94707,Berkeley,CA,37.895078,-122.272152,0.29829998591966383,4,4,0.8428903323822101,9,0.690149755034655,6346,53:10.0,1516787,6649.0,00:00.0,1932,646.0,Yes,Yes,No,2,Yes,1,No,No,0,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24847172,1921 Capistrano Ave,94707,Berkeley,CA,37.895756,-122.277734,0.28274721936721875,3,4,0.2018920307896162,9,0.6332891774066929,6156,03:26.0,1397814,13100.0,00:00.0,1921,898.0,Yes,Yes,No,1,Yes,1,No,Yes,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24841612,971 Jones St,94710,Berkeley,CA,37.876003,-122.297466,-0.508110959824616,2,3,-0.5616818740321577,12,-0.36630891715527186,3628,23:13.0,517488,4200.0,00:00.0,1926,840.0,Yes,Yes,Yes,1,Yes,0,No,Yes,1,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24833038,1440 Parker St,94702,Berkeley,CA,37.860142,-122.280968,-0.16828301065368997,3,4,0.0677799001976899,13,-0.21558572161484835,5000,10:00.0,1031376,5320.0,00:00.0,1924,693.0,Yes,Yes,Yes,3,Yes,1,No,Yes,1,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
58877714,1828 Delaware St APT 4,94703,Berkeley,CA,37.873807,-122.274223,-0.7250720532312255,1,2,-0.8594684865830478,13,-0.7108079966174545,2813,33:13.0,594580,286533.7061,00:00.0,1944,934.0,Yes,Yes,No,0,Yes,1,No,No,1,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
89033685,1450 4th St APT 11,94710,Berkeley,CA,37.875306,-122.302897,-0.7087805302675393,2,1,-0.3367195904586039,14,-0.6402171021543637,2693,58:25.0,505740,286533.7061,00:00.0,1992,482.0,Yes,Yes,No,0,Yes,0,No,Yes,0,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
2094290632,2628 Telegraph Ave APT 501,94704,Berkeley,CA,37.862202,-122.259056,-0.5773207709829968,2,2,-0.7880862235260547,15,-0.43868397708281437,3146,48:07.0,514005,286533.7061,00:00.0,2007,1052.0,Yes,Yes,No,1,Yes,0,No,Yes,0,64,F,B-,D,B-,1.0,0.0,0.0,0.0,0.0
24830088,3010 Shattuck Ave,94705,Berkeley,CA,37.854765,-122.266724,-0.48400417166832604,2,3,-0.14780895489363247,15,-0.41386080540348574,4817,33:07.0,820221,2600.0,00:00.0,1905,577.0,Yes,Yes,No,0,Yes,0,No,Yes,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
299072748,2805 Fulton St,94705,Berkeley,CA,37.858677,-122.263855,-0.4015745089403669,2,4,-0.14131965825208764,15,0.06685542864901273,5288,00:08.0,735866,2790.0,00:00.0,1905,636.0,Yes,Yes,No,0,Yes,1,No,No,2,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
299073891,840 Delaware St,94710,Berkeley,CA,37.870478,-122.297693,-0.16828301065368997,3,2,0.019470691866189573,15,-0.21558572161484835,4470,43:04.0,985100,3300.0,00:00.0,1906,717.0,Yes,Yes,No,0,Yes,0,No,Yes,1,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
24848955,1009 Keith Ave,94708,Berkeley,CA,37.890294,-122.266375,0.3021804011744989,2,3,0.10599464708678719,17,0.2537196107063088,5699,48:24.0,1356009,7850.0,00:00.0,1926,968.0,Yes,Yes,No,1,Yes,1,No,No,3,64,F,B-,D,B-,0.0,0.0,0.0,1.0,0.0
15515579,2 Hillview Ct,94010,Burlingame,CA,37.573225,-122.384808,1.4647574773530485,4,4,0.7397826190776646,0,1.1100492184727984,7716,54:00.0,1410704,9975.0,00:00.0,1953,1187.0,Yes,Yes,No,2,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15631764,777 Morrell Ave APT 111,94010,Burlingame,CA,37.586575,-122.3512,-0.7561775863361158,1,1,-0.7491504436767858,0,-0.7886363970732996,2594,15:00.0,364609,871.0,00:00.0,1982,726.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,82,D+,A,B,A+,1.0,0.0,0.0,0.0,0.0
15518929,17 Stanley Rd,94010,Burlingame,CA,37.58132,-122.334632,0.7648829824930177,3,3,-0.34537198598066365,0,0.5613795519481377,4970,48:00.0,1160396,5749.0,00:00.0,1930,1802.0,Yes,Yes,No,0,No,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15518573,211 Burlingame Ave,94010,Burlingame,CA,37.585463,-122.336724,0.37995201032000075,2,3,-0.10022077952230378,0,0.38001525386604296,4329,15:00.0,281440,7139.0,00:00.0,1914,1180.0,Yes,Yes,No,0,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15514194,916 Linden Ave,94010,Burlingame,CA,37.586637,-122.355256,0.687119149730792,2,3,-0.05335363711114675,0,0.6235926259694551,5406,58:00.0,1796130,7601.0,00:00.0,1940,1352.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15513584,1112 Balboa Ave,94010,Burlingame,CA,37.582787,-122.365091,0.8426468152552433,2,4,-0.04253814270857205,1,0.938691761473933,5994,34:00.0,587913,5998.0,00:00.0,1921,1449.0,Yes,Yes,No,0,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
119689185,1838 Ogden Dr APT 210,94010,Burlingame,CA,37.592911,-122.386948,-0.18150286222326834,2,2,-0.5256302260235753,1,-0.1619637921669236,3875,22:00.0,1261413,1263.0,00:00.0,2012,1158.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,82,D+,A,B,A+,1.0,0.0,0.0,0.0,0.0
15629423,1515 Floribunda Ave APT 109,94010,Burlingame,CA,37.578503,-122.354166,-0.6317554539165547,1,2,-0.6597423566155016,4,-0.6556540120424462,3126,14:00.0,853041,1045.0,00:00.0,1977,796.0,No,Yes,No,1,Yes,0,No,No,0,82,D+,A,B,A+,1.0,0.0,0.0,0.0,0.0
15512977,1415 Drake Ave,94010,Burlingame,CA,37.584832,-122.375157,1.5425213101152742,3,4,0.6712844878613582,6,1.5992053308962686,8750,38:00.0,2958308,5998.0,00:00.0,1917,1261.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15511596,2550 Hayward Dr,94010,Burlingame,CA,37.584363,-122.387388,1.6086205679631658,4,4,0.7578084430819558,9,1.772672757487877,7632,57:00.0,1914658,9718.0,00:00.0,1953,1239.0,Yes,Yes,No,1,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15512039,1557 Albemarle Way,94010,Burlingame,CA,37.59006,-122.377994,0.9865099058653607,3,4,0.1016684493257573,10,1.1048565212471289,6219,44:00.0,1801298,5501.0,00:00.0,1947,1398.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15515117,1416 De Soto Ave,94010,Burlingame,CA,37.58332,-122.376834,1.8535766411641765,3,4,0.8032335195727696,14,1.9310818275595125,7334,32:00.0,1322704,6098.0,00:00.0,1927,1317.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15517310,1344 Edgehill Dr,94010,Burlingame,CA,37.582468,-122.359695,0.30063290090253064,3,3,-0.2804790195652155,17,0.3841366760889265,5400,04:00.0,1554691,5318.0,00:00.0,1925,1306.0,Yes,Yes,Yes,1,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15517477,1038 Morrell Ave,94010,Burlingame,CA,37.584971,-122.355243,0.30063290090253064,3,4,-0.08219495551801262,21,0.3904875294182597,5499,08:00.0,1310176,5641.0,00:00.0,1914,1107.0,Yes,Yes,No,2,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
82959222,20 Highland Ave,94010,Burlingame,CA,37.576875,-122.341321,3.607151069952365,2,3,4.718442493304812,30,3.5505548566082923,6679,02:00.0,3637296,10001.0,00:00.0,1924,739.0,Yes,Yes,No,1,Yes,0,No,Yes,0,82,D+,A,B,A+,0.0,0.0,1.0,0.0,0.0
15632136,1500 Willow Ave APT 302,94010,Burlingame,CA,37.579536,-122.35849,-0.5547692594819514,2,2,-0.6395534337306955,35,-0.5689280559877918,3098,24:00.0,906114,15420.0,00:00.0,1981,870.0,No,Yes,No,1,No,0,No,No,0,82,D+,A,B,A+,1.0,0.0,0.0,0.0,0.0
15515224,2515 Poppy Dr,94010,Burlingame,CA,37.581764,-122.380517,2.852841892158776,5,4,1.1558186370967047,37,2.9557528769658292,12073,12:00.0,1869179,6433.0,00:00.0,1926,1499.0,No,Yes,Yes,1,No,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15514193,912 Linden Ave,94010,Burlingame,CA,37.586524,-122.355135,0.1855424284144367,3,4,0.402339193717334,37,0.21821859658429393,7474,52:00.0,1450000,5658.0,00:00.0,2021,747.0,No,Yes,Yes,1,No,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,1.0,0.0
15631747,747 El Camino Real APT 7,94010,Burlingame,CA,37.578809,-122.35737,-0.26315488662360526,3,2,-0.3821446669494177,38,-0.25235504466485387,4044,38:00.0,1072200,9226.0,00:00.0,1981,916.0,Yes,Yes,No,0,Yes,0,No,No,0,82,D+,A,B,A+,0.0,0.0,0.0,0.0,1.0
