zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,daysOnZillow,zestimate,rentZestimate,timeOnZillow,taxAssessedValue,lotAreaValue,dateSold,CalendarYear built,Price per sqft,HasFlooring,HasHeating,HasCooling,GarageSpaces,HasLaundary,FirePlaces,HasPool,HasSecurity,Stories,Livability,Crime,Employment,Housing,Schools
82961415,219 Jackson Ave,94061,Redwood City,CA,37.480651,-122.230808,3950000,2,3,6850,MULTI_FAMILY,23,3950000,5358,54:00.0,3500000,6599,00:00.0,1960,577,No,Yes,Yes,1,No,0,No,No,0,73,B+,B+,C+,D-
15566598,97 Willow St,94063,Redwood City,CA,37.476653,-122.219773,2299000,6,6,2823,SINGLE_FAMILY,24,2367300,3517,11:00.0,1050000,4800,00:00.0,1915,814,Yes,Yes,Yes,0,Yes,0,No,Yes,0,73,B+,B+,C+,D-
15564237,1424 Hopkins Ave,94062,Redwood City,CA,37.486167,-122.241949,2498000,5,8,3540,SINGLE_FAMILY,27,2542800,8352,48:00.0,1124421,8712,00:00.0,1967,706,Yes,Yes,No,1,Yes,0,No,Yes,0,73,B+,B+,C+,D-
2068684281,501 Cleveland St,94062,Redwood City,CA,37.48035,-122.234713,1975000,4,4,1875,TOWNHOUSE,28,2134800,6090,48:00.0,514005,31877,,2021,1053,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
2068684321,477 Harrison Ave,94062,Redwood City,CA,37.480518,-122.234566,1650000,4,3,1531,TOWNHOUSE,28,1777300,4435,44:00.0,514005,31877,,2021,1078,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
2068684385,489 Harrison Ave,94062,Redwood City,CA,37.480435,-122.234648,1875000,4,3,1869,TOWNHOUSE,28,2027400,5951,38:00.0,514005,31877,,2021,1003,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
2068684463,453 Harrison Ave,94062,Redwood City,CA,37.480684,-122.234402,1799000,3,3,1669,TOWNHOUSE,28,1943800,4949,33:00.0,514005,31877,,2021,1078,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
82960477,131 Cerrito Ave,94061,Redwood City,CA,37.450143,-122.230161,4488000,2,3,6914,MULTI_FAMILY,30,4024900,8868,02:00.0,3833709,9439,00:00.0,1960,649,Yes,Yes,Yes,0,No,0,No,Yes,0,73,B+,B+,C+,D-
15576116,1321 Valota Rd,94061,Redwood City,CA,37.466616,-122.234756,1825000,3,5,2390,SINGLE_FAMILY,30,2017500,4393,28:08.0,1076352,7927,00:00.0,1949,764,Yes,Yes,Yes,3,Yes,2,No,No,0,73,B+,B+,C+,D-
15565914,518 Cedar St,94063,Redwood City,CA,37.48281,-122.221916,2188000,2,3,2276,MULTI_FAMILY,31,2309555,2243,08:00.0,2130000,5000,00:00.0,1940,961,Yes,Yes,No,0,Yes,0,No,No,0,73,B+,B+,C+,D-
89225620,1028 Lakeview Way,94062,Redwood City,CA,37.457521,-122.258393,4180000,4,5,3774,SINGLE_FAMILY,36,4211389,9822,21:00.0,2502820,14300,00:00.0,2012,1108,Yes,Yes,Yes,1,Yes,0,No,Yes,0,73,B+,B+,C+,D-
2070196004,3499 E Bayshore Rd #114,94063,Redwood City,CA,37.485957,-122.189998,150000,1,4,500,MANUFACTURED,36,150000,2741,58:00.0,514005,286533.7061,,1961,300,No,No,No,0,No,0,No,No,0,73,B+,B+,C+,D-
15636599,1614 Hudson St APT 311,94061,Redwood City,CA,37.468993,-122.224501,545000,1,1,606,CONDO,37,559100,2298,18:00.0,593913,53800,00:00.0,1964,899,No,Yes,No,0,Yes,0,No,Yes,0,73,B+,B+,C+,D-
15574619,441 Upton St,94062,Redwood City,CA,37.472035,-122.248072,1098000,1,2,780,SINGLE_FAMILY,37,1213000,3295,37:00.0,888255,2748,00:00.0,1953,1408,Yes,Yes,No,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15568520,3749 Hoover St,94063,Redwood City,CA,37.483724,-122.184701,1348000,2,3,1208,SINGLE_FAMILY,37,1445143,4300,17:00.0,71828,5998,00:00.0,1948,1116,Yes,Yes,No,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15566787,622 Flynn Ave,94063,Redwood City,CA,37.482297,-122.212752,1395000,2,4,1700,SINGLE_FAMILY,39,1488690,4929,24:00.0,598848,5000,00:00.0,1946,821,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15635245,1252 Woodside Rd,94061,Redwood City,CA,37.458767,-122.227593,895000,2,2,1360,CONDO,41,926949,4034,28:00.0,527287,1655,00:00.0,1974,658,No,Yes,Yes,0,Yes,0,No,No,0,73,B+,B+,C+,D-
15577028,437 E Oakwood Blvd,94061,Redwood City,CA,37.467367,-122.214302,1580000,2,3,1450,SINGLE_FAMILY,41,1580000,4464,12:00.0,1145920,7845,00:00.0,1957,1090,Yes,Yes,Yes,3,Yes,0,No,No,0,73,B+,B+,C+,D-
15566289,416 Poplar Ave,94061,Redwood City,CA,37.473086,-122.225965,1898000,2,3,2733,MULTI_FAMILY,42,1960300,2100,44:00.0,1715522,5758,00:00.0,1958,694,Yes,Yes,No,3,Yes,0,No,Yes,0,73,B+,B+,C+,D-
15574704,524 Alameda De Las Pulgas,94062,Redwood City,CA,37.470373,-122.248267,1625000,2,3,1270,SINGLE_FAMILY,69,1699285,4914,48:00.0,785406,6050,00:00.0,1947,1280,Yes,Yes,No,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15578775,401 2nd Ave,94063,Redwood City,CA,37.474081,-122.206929,995000,2,3,675,MULTI_FAMILY,73,1062200,1995,32:00.0,167560,3663,,1948,1474,No,No,No,5,No,0,No,No,0,73,B+,B+,C+,D-
15566994,2815 Curtis Ave,94063,Redwood City,CA,37.474752,-122.210796,1050000,2,3,1136,MULTI_FAMILY,87,1110236,2508,38:00.0,953417,3798,00:00.0,1945,924,Yes,Yes,No,3,No,0,No,No,0,73,B+,B+,C+,D-
15636114,2824 Marlborough Ave APT 2,94063,Redwood City,CA,37.471239,-122.212154,555000,1,2,650,CONDO,99,555000,2614,29:49.0,552383,5293,00:00.0,1980,854,No,Yes,No,1,Yes,0,No,No,0,73,B+,B+,C+,D-
125095582,3718 Laurel Way,94062,Redwood City,CA,37.466684,-122.25561,3500000,4,4,3205,SINGLE_FAMILY,105,3500000,8563,32:00.0,1951945,8319,00:00.0,2014,1092,Yes,Yes,Yes,1,Yes,0,No,No,0,73,B+,B+,C+,D-
15592553,154 Belmont Ave,94061,Redwood City,CA,37.455213,-122.227315,1672500,1,2,1550,MULTI_FAMILY,107,1450500,4066,29:26.0,157919,4600,,1936,1079,Yes,Yes,No,5,No,0,No,No,0,73,B+,B+,C+,D-
2096628986,3015 E Bayshore Rd SPACE 114,94063,Redwood City,CA,37.487189,-122.199818,295000,2,3,952,MANUFACTURED,108,295000,3709,04:00.0,514005,286533.7061,,2015,310,No,Yes,Yes,0,No,0,No,No,0,73,B+,B+,C+,D-
82960451,720 Elm St,94063,Redwood City,CA,37.485241,-122.222278,2168000,2,3,3102,MULTI_FAMILY,117,2231000,2024,44:00.0,1879506,5000,00:00.0,1938,699,Yes,Yes,Yes,0,No,0,No,Yes,0,73,B+,B+,C+,D-
15592844,554 Beresford Ave,94061,Redwood City,CA,37.451044,-122.220803,2750000,5,5,3415,SINGLE_FAMILY,133,2733562,9745,08:00.0,502326,6200,,1978,805,Yes,Yes,No,2,Yes,0,No,Yes,0,73,B+,B+,C+,D-
15566997,341 Dumbarton Ave,94063,Redwood City,CA,37.474978,-122.209656,1699000,2,3,3086,MULTI_FAMILY,147,1701228,2856,42:00.0,750545,5000,,2009,551,Yes,Yes,No,4,No,0,No,Yes,0,73,B+,B+,C+,D-
15571993,3765 Laurel Way,94062,Redwood City,CA,37.465676,-122.257726,1748000,2,2,1170,SINGLE_FAMILY,171,1840500,4140,47:00.0,385174,16008,00:00.0,1947,1494,No,Yes,No,1,No,0,No,No,0,73,B+,B+,C+,D-
15578750,3240 Fair Oaks Ave,94063,Redwood City,CA,37.477627,-122.200628,1395000,1,2,890,SINGLE_FAMILY,245,1369166,3349,32:00.0,697218,7501,00:00.0,1922,1567,No,Yes,No,1,No,0,No,No,0,73,B+,B+,C+,D-
18502433,2527 Groveview Dr,94806,Richmond,CA,37.97866,-122.338533,549800,3,3,1462,CONDO,0,549800,4500,43:17.0,306238,286533.7061,00:00.0,1985,376,Yes,Yes,Yes,2,Yes,1,Yes,No,2,53,F,D,C-,F
18548719,1200 Brickyard Way APT 107,94801,Richmond,CA,37.912691,-122.380269,549000,2,2,1291,CONDO,0,651100,2999,43:22.0,257569,286533.7061,00:00.0,1988,425,Yes,Yes,No,2,Yes,1,Yes,Yes,1,53,F,D,C-,F
18534447,264 S 44th St,94804,Richmond,CA,37.928291,-122.327793,575000,1,3,1150,SINGLE_FAMILY,0,491500,3027,58:11.0,63812,4300,,1948,500,Yes,Yes,No,1,Yes,0,No,No,1,53,F,D,C-,F
18519992,3430 Grasswood Dr,94803,Richmond,CA,37.974024,-122.285014,815000,2,3,1283,SINGLE_FAMILY,0,721800,3363,18:18.0,382808,10800,00:00.0,1961,635,Yes,Yes,Yes,2,Yes,1,No,Yes,1,53,F,D,C-,F
95433021,330 28th St,94804,Richmond,CA,37.935664,-122.341604,828000,2,3,2518,SINGLE_FAMILY,0,769900,4462,03:25.0,10233,7500,,1941,329,Yes,Yes,No,2,Yes,2,No,Yes,3,53,F,D,C-,F
18523097,4717 Upland Dr,94803,Richmond,CA,37.962103,-122.297108,729000,3,4,1624,SINGLE_FAMILY,0,769100,3499,18:21.0,541356,5800,00:00.0,1957,449,Yes,Yes,No,2,Yes,1,No,No,2,53,F,D,C-,F
18535474,4592 Berk Ave,94804,Richmond,CA,37.922452,-122.326128,748000,2,4,1490,SINGLE_FAMILY,0,748000,4500,48:08.0,201204,5250,00:00.0,1969,502,Yes,Yes,No,2,Yes,1,No,Yes,1,53,F,D,C-,F
18517810,1231 Greenway Dr,94803,Richmond,CA,37.980988,-122.313954,789000,3,5,2241,SINGLE_FAMILY,0,786400,3949,28:08.0,408594,4050,00:00.0,1975,352,Yes,Yes,No,2,Yes,1,No,Yes,2,53,F,D,C-,F
67399933,2468 Diane Dr,94803,Richmond,CA,37.966083,-122.293434,1050000,3,3,2508,SINGLE_FAMILY,0,985000,4125,18:15.0,667664,15246,00:00.0,2003,419,Yes,Yes,No,2,Yes,1,No,Yes,1,53,F,D,C-,F
82860623,3303 Jetty Dr,94804,Richmond,CA,37.917738,-122.345051,699000,3,3,1331,CONDO,0,721200,3262,48:08.0,365518,2125,,2007,525,Yes,Yes,Yes,2,Yes,0,No,No,3,53,F,D,C-,F
68043241,143 Marina Lakes Dr,94804,Richmond,CA,37.911891,-122.341274,349000,1,1,533,CONDO,1,356700,2100,48:27.0,138321,2144,00:00.0,1992,655,Yes,Yes,No,0,Yes,0,Yes,Yes,1,53,F,D,C-,F
72555906,49 Shoreline Ct,94804,Richmond,CA,37.911178,-122.342428,359000,1,1,549,CONDO,1,369400,2100,53:12.0,262471,2125,00:00.0,1990,654,Yes,Yes,No,0,Yes,0,Yes,Yes,1,53,F,D,C-,F
18534376,4232 Ohio Ave,94804,Richmond,CA,37.930411,-122.32907,635000,2,4,1120,SINGLE_FAMILY,1,640200,2962,23:12.0,325749,3700,00:00.0,1972,567,Yes,Yes,No,2,Yes,0,No,No,1,53,F,D,C-,F
18544175,1029 Pennsylvania Ave,94801,Richmond,CA,37.942324,-122.359268,550000,2,3,976,SINGLE_FAMILY,1,549000,2900,53:17.0,247026,5500,00:00.0,1938,564,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
18531289,5601 Santa Cruz Ave,94804,Richmond,CA,37.907056,-122.312477,729999,1,2,1172,SINGLE_FAMILY,1,931200,2685,18:10.0,600000,7500,00:00.0,1951,623,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
18537591,3715 Cerrito Ave,94805,Richmond,CA,37.940458,-122.33226,695000,2,3,1552,SINGLE_FAMILY,1,826600,3569,18:14.0,568692,4080,00:00.0,1941,448,Yes,Yes,No,0,Yes,0,No,No,0,53,F,D,C-,F
68043286,197 Marina Lakes Dr,94804,Richmond,CA,37.912534,-122.341878,465000,1,2,847,CONDO,1,516000,2614,33:11.0,232072,2124,00:00.0,1992,549,Yes,Yes,No,0,Yes,1,Yes,Yes,1,53,F,D,C-,F
18502475,3724 Northridge Dr,94806,Richmond,CA,37.982922,-122.335428,529900,2,2,1319,TOWNHOUSE,1,561100,2900,03:05.0,220209,286533.7061,,1988,402,Yes,Yes,No,1,Yes,1,Yes,Yes,2,53,F,D,C-,F
18539886,5137 Esmond Ave,94805,Richmond,CA,37.946558,-122.327208,619990,1,3,1013,SINGLE_FAMILY,2,625100,3027,38:12.0,42247,4800,,1943,612,Yes,Yes,No,0,Yes,0,No,Yes,1,53,F,D,C-,F
18532042,1642 Butte St,94804,Richmond,CA,37.911791,-122.312714,789000,2,2,1236,MULTI_FAMILY,2,797300,3367,28:09.0,237713,5000,00:00.0,1948,638,Yes,Yes,No,2,Yes,0,No,No,0,53,F,D,C-,F
18511675,3067 Jo Ann Dr,94806,Richmond,CA,37.974166,-122.322091,658000,2,3,1120,SINGLE_FAMILY,2,680700,2999,13:07.0,115038,6500,,1958,588,Yes,Yes,No,2,Yes,0,No,No,1,53,F,D,C-,F
18506478,127 Willard Ave,94801,Richmond,CA,37.951453,-122.371195,699000,2,4,1633,SINGLE_FAMILY,2,524600,3384,48:06.0,453449,5000,00:00.0,2003,428,Yes,Yes,Yes,2,Yes,0,No,Yes,1,53,F,D,C-,F
18515282,1813 Brentz Ln,94806,San Pablo,CA,37.960095,-122.326449,889000,3,4,2391,SINGLE_FAMILY,2,949300,4235,08:04.0,213835,8450,00:00.0,1955,372,Yes,Yes,No,2,Yes,0,No,Yes,2,48,F,F,F,F
18533401,5930 Fresno Ave,94804,Richmond,CA,37.905669,-122.307506,749000,1,2,916,SINGLE_FAMILY,2,749000,2699,58:13.0,94737,5000,,1956,818,Yes,Yes,No,2,Yes,1,No,Yes,1,53,F,D,C-,F
18542017,2618 Rheem Ave,94804,Richmond,CA,37.949646,-122.342582,799999,3,5,1430,SINGLE_FAMILY,2,800000,3294,18:17.0,676941,4575,00:00.0,1946,559,Yes,Yes,Yes,0,Yes,1,No,Yes,1,53,F,D,C-,F
18537410,337 44th St,94805,Richmond,CA,37.93375,-122.328385,528000,1,2,775,SINGLE_FAMILY,2,528000,2329,08:12.0,136105,3800,00:00.0,1944,681,Yes,Yes,No,1,Yes,0,No,No,1,53,F,D,C-,F
18549822,436 Sanford Ave,94801,Richmond,CA,37.951726,-122.365124,635000,2,4,1600,SINGLE_FAMILY,-1,636400,3384,42:02.6,340158,5000,00:00.0,2001,397,Yes,Yes,No,0,Yes,0,No,No,1,53,F,D,C-,F
18534678,300 S 35th St,94804,Richmond,CA,37.927796,-122.335923,759900,4,6,2383,MULTI_FAMILY,-1,794100,2124,42:02.6,98937,5001,,1955,319,Yes,Yes,No,4,Yes,0,No,Yes,0,53,F,D,C-,F
18544264,740 7th St,94801,Richmond,CA,37.94341,-122.362339,575000,1,3,728,SINGLE_FAMILY,-1,587600,2196,42:02.6,160990,2500,00:00.0,1991,790,No,Yes,No,1,Yes,1,No,No,1,53,F,D,C-,F
95429298,1406 Jetty Dr,94804,Richmond,CA,37.918037,-122.347706,719900,3,3,1331,TOWNHOUSE,4,737000,3262,53:06.0,664714,2500,00:00.0,2010,541,Yes,Yes,No,2,Yes,1,No,Yes,3,53,F,D,C-,F
18541514,2919 Lowell Ave,94804,Richmond,CA,37.949411,-122.338289,675000,2,3,1529,SINGLE_FAMILY,5,675400,3469,13:18.0,142531,4000,,1942,441,Yes,Yes,No,0,Yes,1,No,Yes,2,53,F,D,C-,F
18546100,144 Marina Way S,94804,Richmond,CA,37.929874,-122.355562,450000,1,2,960,SINGLE_FAMILY,5,455700,1849,48:10.0,317155,960,00:00.0,1954,469,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
18532553,1117 S 55th St,94804,Richmond,CA,37.91673,-122.318114,599888,2,3,1260,SINGLE_FAMILY,6,615400,3310,18:10.0,353245,3900,00:00.0,1962,476,Yes,Yes,No,1,Yes,0,No,No,2,53,F,D,C-,F
18545634,143 20th St,94801,Richmond,CA,37.933318,-122.350816,850000,4,4,2400,MULTI_FAMILY,6,868700,2458,53:08.0,594112,5625,00:00.0,1935,354,Yes,Yes,Yes,8,Yes,0,No,No,0,53,F,D,C-,F
18519262,2811 Sheldon Dr,94803,Richmond,CA,37.969184,-122.295481,649950,2,5,1500,SINGLE_FAMILY,6,657900,3816,03:30.0,393710,6000,00:00.0,1955,433,Yes,Yes,Yes,0,Yes,0,No,No,2,53,F,D,C-,F
68043182,66 Marina Lakes Dr,94804,Richmond,CA,37.913077,-122.341502,365000,1,1,533,CONDO,6,365000,2100,33:14.0,107561,2124,00:00.0,1992,685,Yes,Yes,Yes,0,Yes,0,Yes,Yes,1,53,F,D,C-,F
18515096,6092 N Arlington Blvd,94805,San Pablo,CA,37.946411,-122.319001,699000,3,4,2446,SINGLE_FAMILY,7,739100,3949,13:10.0,572891,5750,00:00.0,1959,286,Yes,No,No,2,Yes,0,No,No,0,48,F,F,F,F
68043488,198 Bayside Ct,94804,Richmond,CA,37.912057,-122.338087,565000,2,2,1006,CONDO,7,565800,2699,03:17.0,540304,2124,00:00.0,1992,562,Yes,Yes,No,0,Yes,1,Yes,Yes,1,53,F,D,C-,F
18537527,673 41st St,94805,Richmond,CA,37.940094,-122.329461,659000,1,3,1578,SINGLE_FAMILY,-1,669300,2963,42:02.6,49732,3798,,1941,418,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
2081115942,"Residence 3 WLH Plan, Places at NOMA",94804,Richmond,CA,37.920608,-122.355693,958380,3,3,1742,SINGLE_FAMILY,7,958380,2694,16:00.0,514005,286533.7061,,2021,550,No,No,No,2,No,0,No,No,0,53,F,D,C-,F
18536812,438 35th St,94805,Richmond,CA,37.935915,-122.335274,649000,2,3,1401,SINGLE_FAMILY,7,658000,3086,48:21.0,305288,3300,00:00.0,1927,463,Yes,Yes,No,1,Yes,1,No,No,0,53,F,D,C-,F
18502058,2662 Meadow Crest Ct,94806,Richmond,CA,37.980387,-122.335187,599000,3,2,2093,SINGLE_FAMILY,7,665700,3499,33:08.0,545000,3200,00:00.0,1984,286,Yes,Yes,No,2,Yes,1,Yes,Yes,0,53,F,D,C-,F
18538624,448 Mount St,94805,Richmond,CA,37.93544,-122.321092,1080000,2,5,2914,SINGLE_FAMILY,7,1098200,3949,39:24.0,391026,5401,00:00.0,2021,371,Yes,Yes,No,1,Yes,0,No,Yes,0,53,F,D,C-,F
18540713,861 30th St,94804,Richmond,CA,37.944764,-122.338301,549000,1,2,817,SINGLE_FAMILY,8,589000,2434,53:09.0,99323,2100,00:00.0,1954,672,Yes,Yes,No,1,Yes,1,No,Yes,1,53,F,D,C-,F
18545918,1703 Ohio Ave,94804,Richmond,CA,37.930976,-122.353104,599000,2,4,1548,SINGLE_FAMILY,8,609800,3334,23:12.0,49230,5000,00:00.0,1960,387,Yes,Yes,Yes,2,Yes,1,No,Yes,1,53,F,D,C-,F
72551697,76 Shoreline Ct,94804,Richmond,CA,37.911157,-122.343555,489900,1,2,869,CONDO,8,489900,2658,08:10.0,262912,2125,00:00.0,1990,564,Yes,Yes,Yes,0,Yes,1,Yes,No,1,53,F,D,C-,F
18549013,103 Commodore Dr,94804,Richmond,CA,37.913568,-122.345398,679000,3,2,1257,TOWNHOUSE,8,687300,3149,58:14.0,246922,1325,,1988,540,Yes,Yes,No,0,Yes,1,No,Yes,2,53,F,D,C-,F
241643224,6106 McBryde Ave,94805,Richmond,CA,37.948417,-122.314231,750000,2,3,1446,SINGLE_FAMILY,8,750000,4500,18:25.0,30747,10716,,1938,519,Yes,Yes,Yes,0,Yes,1,No,No,2,53,F,D,C-,F
18537196,4609 Nevin Ave,94805,Richmond,CA,37.934026,-122.325832,599999,2,3,1253,SINGLE_FAMILY,8,699000,3123,13:13.0,128201,5000,00:00.0,1915,479,Yes,Yes,No,0,Yes,1,No,No,1,53,F,D,C-,F
18539197,6300 Kensington Ave,94805,Richmond,CA,37.943981,-122.311912,949000,2,3,1483,SINGLE_FAMILY,8,949000,3845,03:13.0,740449,6500,00:00.0,1950,640,Yes,Yes,Yes,0,Yes,1,No,Yes,1,53,F,D,C-,F
18541288,3219 Andrade Ave,94804,Richmond,CA,37.948016,-122.336229,570000,1,2,836,SINGLE_FAMILY,8,570000,2499,03:21.0,199082,3800,00:00.0,1941,682,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
18540338,836 Amador St,94805,Richmond,CA,37.946079,-122.324072,650000,2,2,1240,SINGLE_FAMILY,-1,650000,3175,42:02.6,254350,5998,00:00.0,1942,524,Yes,Yes,Yes,1,Yes,1,No,No,1,53,F,D,C-,F
18520091,3500 Stewarton Dr,94803,Richmond,CA,37.975143,-122.286273,649000,2,3,1112,SINGLE_FAMILY,9,796400,3099,58:06.0,570879,7475,00:00.0,1961,584,Yes,Yes,No,2,Yes,0,No,Yes,1,53,F,D,C-,F
18544354,680 4th St,94801,Richmond,CA,37.941964,-122.365492,390000,1,2,945,SINGLE_FAMILY,10,431400,2600,33:16.0,152881,2500,00:00.0,1920,413,Yes,Yes,No,0,Yes,0,No,Yes,1,53,F,D,C-,F
18545448,104 1st St,94801,Richmond,CA,37.93265,-122.368393,410000,1,3,892,SINGLE_FAMILY,10,437600,2600,03:00.0,63283,2800,,1909,460,Yes,Yes,No,0,Yes,0,No,No,0,53,F,D,C-,F
2106513389,220 S 6th St,94804,Richmond,CA,37.929003,-122.363671,600000,2,3,2502,MULTI_FAMILY,10,626400,1673,08:14.0,514005,5000,00:00.0,1904,240,Yes,Yes,Yes,0,Yes,0,No,No,0,53,F,D,C-,F
18506421,165 Malcolm Dr,94801,Richmond,CA,37.954694,-122.372736,698888,3,5,1976,SINGLE_FAMILY,14,710400,3384,43:06.0,270049,3869,00:00.0,1999,354,Yes,Yes,No,2,Yes,1,No,Yes,2,53,F,D,C-,F
82855053,448 Marina Way,94801,Richmond,CA,37.937717,-122.35596,575000,4,3,1640,TOWNHOUSE,14,575000,3349,24:43.0,541500,975,00:00.0,2003,351,Yes,Yes,No,1,Yes,0,No,Yes,3,53,F,D,C-,F
18540517,940 36th St,94805,Richmond,CA,37.945972,-122.332494,749000,2,3,1568,SINGLE_FAMILY,15,749100,3484,59:12.0,747160,5001,00:00.0,1926,478,Yes,Yes,No,3,Yes,0,No,Yes,0,53,F,D,C-,F
18531906,1558 Mariposa St,94804,Richmond,CA,37.911261,-122.315772,749000,2,3,1237,SINGLE_FAMILY,15,899300,3469,58:10.0,772925,2500,00:00.0,1957,605,Yes,Yes,No,1,Yes,0,No,Yes,2,53,F,D,C-,F
18511481,2931 Gilma Dr,94806,Richmond,CA,37.976163,-122.33147,529950,2,3,1046,SINGLE_FAMILY,15,564900,2999,13:07.0,171506,5000,,1955,507,No,Yes,No,1,No,1,No,No,1,53,F,D,C-,F
18544257,731 Pennsylvania Ave,94801,Richmond,CA,37.942911,-122.361905,695000,2,4,1330,SINGLE_FAMILY,15,695051,3249,02:00.0,555697,5000,00:00.0,2002,523,Yes,Yes,No,2,Yes,0,No,No,0,53,F,D,C-,F
18539932,837 McLaughlin St,94805,Richmond,CA,37.944696,-122.328672,649000,1,2,754,SINGLE_FAMILY,15,623200,2297,38:13.0,164512,6000,00:00.0,1942,861,Yes,Yes,No,1,Yes,0,No,Yes,1,53,F,D,C-,F
18548721,1200 Brickyard Way APT 109,94801,Richmond,CA,37.912691,-122.380269,668000,2,2,1421,CONDO,16,676300,3200,18:09.0,606216,286533.7061,00:00.0,1985,470,Yes,Yes,No,2,Yes,1,Yes,Yes,1,53,F,D,C-,F
18502221,3728 Stoneglen N,94806,Richmond,CA,37.983642,-122.334774,335000,1,1,816,CONDO,16,345600,2010,08:08.0,62722,286533.7061,00:00.0,1985,411,Yes,Yes,No,1,Yes,1,Yes,No,1,53,F,D,C-,F
95433598,1906 Maritime Way,94804,Richmond,CA,37.917426,-122.346893,725000,3,2,1330,CONDO,16,697000,3200,23:10.0,613187,2125,00:00.0,2009,545,Yes,Yes,Yes,2,Yes,0,No,Yes,2,53,F,D,C-,F
18544188,721 10th St,94801,Richmond,CA,37.943445,-122.360243,1700000,4,8,806,MULTI_FAMILY,16,1703700,2536,03:12.0,288913,5722,00:00.0,1965,2109,Yes,Yes,Yes,4,No,0,No,Yes,0,53,F,D,C-,F
18531563,1208 Santa Clara St,94804,Richmond,CA,37.914048,-122.322664,569000,2,2,1302,MULTI_FAMILY,19,570500,1830,18:16.0,118180,6018,,1943,437,Yes,Yes,Yes,2,Yes,0,No,No,0,53,F,D,C-,F
18548712,1207 Melville Sq APT 417,94804,Richmond,CA,37.915889,-122.349302,435000,2,2,1022,CONDO,20,447600,2898,33:00.0,328090,286533.7061,00:00.0,1983,426,Yes,Yes,No,0,Yes,0,No,Yes,0,53,F,D,C-,F
18506598,316 Grove Ave,94801,Richmond,CA,37.955941,-122.366379,499500,2,4,1313,SINGLE_FAMILY,-1,524000,3214,42:02.6,134936,5001,,1992,380,Yes,Yes,No,2,Yes,1,No,Yes,1,53,F,D,C-,F
18534159,3820 Waller Ave,94804,Richmond,CA,37.928591,-122.333192,449000,1,2,760,SINGLE_FAMILY,23,459600,2400,23:11.0,59468,2500,00:00.0,1910,591,Yes,Yes,No,0,Yes,0,No,No,1,53,F,D,C-,F
18531541,1340 Carlson Blvd,94804,Richmond,CA,37.913309,-122.321278,549000,1,2,890,SINGLE_FAMILY,25,595700,2528,33:10.0,428342,5000,00:00.0,1940,617,Yes,Yes,No,1,Yes,0,No,No,1,53,F,D,C-,F
301028838,879 Estuary,94804,Richmond,CA,37.920324,-122.355119,895000,4,3,1787,SINGLE_FAMILY,-1,948600,3397,42:02.6,830533,286533.7061,,2018,501,Yes,Yes,Yes,2,Yes,0,No,Yes,3,53,F,D,C-,F
18545439,139 2nd St,94801,Richmond,CA,37.93322,-122.367956,449900,2,3,983,SINGLE_FAMILY,28,444400,2900,03:00.0,173991,2949,00:00.0,1908,458,Yes,Yes,No,0,Yes,0,No,No,0,53,F,D,C-,F
18545471,120 Chanslor Ave,94801,Richmond,CA,37.932216,-122.368117,550000,2,2,1431,MULTI_FAMILY,28,526300,1501,33:00.0,88681,5649,,1950,384,Yes,Yes,No,2,No,0,No,No,0,53,F,D,C-,F
18506212,800 Bradford Dr,94806,Richmond,CA,37.985224,-122.353787,399000,2,4,1309,SINGLE_FAMILY,29,424300,3262,18:12.0,83265,5000,00:00.0,1950,305,Yes,Yes,Yes,0,Yes,1,No,No,1,53,F,D,C-,F
18512767,3072 Avon Ln,94806,San Pablo,CA,37.966363,-122.324875,550000,1,3,1143,SINGLE_FAMILY,30,557100,2963,23:12.0,173777,4000,00:00.0,1943,481,Yes,Yes,No,1,Yes,0,No,Yes,1,48,F,F,F,F
15498193,498 Cypress Ave,94066,San Bruno,CA,37.62114,-122.41615,1050000,1,2,1140,SINGLE_FAMILY,0,1198600,3480,28:00.0,929596,5000,00:00.0,1940,921,Yes,Yes,No,1,No,0,No,No,0,71,C-,B,C+,D+
2068392548,8236 Shelter Creek Ln,94066,San Bruno,CA,37.619843,-122.428366,498000,1,1,680,CONDO,0,498000,4500,18:00.0,514005,286533.7061,,1972,732,Yes,Yes,No,0,Yes,0,No,Yes,0,71,C-,B,C+,D+
